V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37
0.42921314,0.40866477,0.52464789,0.41197567,0.42174674,0.17895919,0.19935095,0.17527993,0.36283696,0.09088992,0.52508767,0.30205850,0.39107645,0.50617886,0.90404947,0.65858390,0.31463470,0.68754415,0.52287174,0.35627190,0.16457341,0.49632803,0.77777778,0.20891515,0.65065038,0.64406780,0.35396375,0.49928195,0.72065860,0.68286172,0.47609783,0.26333841,0.50248139,0.52269124,0.48863522,0.24441950,0.55493245,0.26229261
0.39931846,0.35994318,0.48447503,0.41197567,0.37114789,0.10071134,0.21047752,0.18403675,0.41069627,0.09088992,0.56636094,0.16728061,0.34837637,0.48650407,0.90504688,0.65983095,0.34743271,0.68754415,0.52299639,0.42088297,0.12285261,0.49326805,0.80194518,0.20784103,0.65038492,0.65227191,0.32203181,0.44327429,0.72037715,0.68286172,0.46789883,0.31211890,0.46433002,0.52269124,0.48863522,0.24441950,0.68149375,0.34313725
0.58658612,0.61349432,0.57266325,0.43661313,0.44529673,0.07712467,0.22469479,0.18403675,0.64783047,0.09088992,0.68842730,0.17421452,0.45461519,0.52422764,0.89806503,0.61493695,0.34641484,0.68754415,0.52162533,0.35613174,0.27529955,0.48245614,0.83554377,0.20851235,0.95938413,0.67039308,0.36949821,0.61033988,0.72051787,0.65149493,0.41147860,0.43762703,0.41656328,0.52269124,0.48863522,0.24441950,0.65345399,0.25279035
0.59510533,0.61875000,0.56386044,0.45049119,0.43924102,0.16473231,0.24524803,0.19968418,0.69223007,0.09088992,0.79336391,0.25157096,0.50242905,0.47739837,0.91442250,0.61493695,0.43168966,0.68754415,0.52100212,0.34744219,0.31023531,0.52713178,0.77777778,0.21092911,0.95938413,0.68869455,0.37985452,0.58784107,0.72051787,0.61585691,0.42051140,0.50038110,0.35297767,0.52269124,0.48863522,0.24441950,0.75312261,0.30346908
0.51347584,0.49772727,0.58930858,0.45548105,0.35755618,0.18195432,0.25776541,0.19968418,0.56638316,0.09088992,0.66954411,0.27475623,0.38647405,0.58097561,0.94574107,0.55521685,0.43463017,0.68754415,0.64676555,0.34491941,0.31586545,0.44226846,0.77777778,0.20784103,0.95938413,0.69509556,0.40710147,0.57683102,0.72051787,0.60024026,0.43093385,0.43534045,0.28954715,0.62594134,0.55682392,0.24441950,0.71985725,0.25791855
0.53825898,0.58309659,0.61075544,0.45563699,0.38070246,0.16735305,0.27352805,0.22121734,0.62894623,0.09088992,0.72970057,0.27453954,0.42930197,0.45365854,0.94873329,0.54648746,0.44888034,0.68754415,0.54568117,0.39747722,0.35513209,0.55507956,0.83554377,0.20958647,0.95938413,0.71366751,0.36222414,0.60986118,0.72051787,0.55846236,0.47109505,0.44918699,0.42261166,0.63634562,0.55682392,0.24441950,0.67626816,0.25113122
0.48543990,0.48167614,0.59491037,0.47965071,0.36791818,0.15200300,0.28403647,0.24074074,0.57431166,0.09088992,0.71297545,0.25525460,0.36972641,0.75593496,0.95651307,0.53775807,0.46516625,0.68754415,0.52125140,0.27091801,0.34430489,0.31966544,0.81137636,0.21079484,0.95938413,0.72692030,0.49956849,0.56438487,0.72079932,0.55979712,0.43260145,0.46379573,0.40803350,0.58521601,0.55682392,0.24441950,0.74394596,0.26907994
0.40102230,0.38409091,0.54657490,0.47965071,0.37976046,0.39161363,0.29902643,0.24074074,0.51131613,0.09088992,0.77421095,0.51765980,0.36793659,0.54813008,0.97905446,0.55244561,0.47364850,0.68754415,0.52262246,0.32081289,0.35845243,0.49551204,0.77777778,0.21025779,0.95938413,0.74648395,0.43964986,0.44135950,0.72023642,0.56980779,0.44524736,0.46201728,0.47410050,0.52269124,0.48863522,0.24441950,0.72189651,0.47888386
0.49922553,0.50667614,0.58482714,0.50304070,0.41851702,0.12167727,0.29717200,0.25954637,0.56076114,0.09088992,0.55381710,0.23271939,0.42840706,0.50406504,0.95511670,0.55244561,0.45001131,0.68754415,0.52187461,0.45466013,0.45907319,0.51835985,0.83554377,0.20891515,0.95938413,0.73954201,0.36025151,0.59454284,0.72009569,0.60864923,0.39216231,0.41374492,0.45378412,0.52269124,0.48863522,0.24441950,0.65026765,0.23001508
0.59247212,0.59545455,0.64292574,0.52144082,0.44879559,0.16772744,0.31015299,0.25954637,0.65417327,0.09088992,0.68950634,0.28320693,0.47430325,0.55447154,0.95950529,0.60302065,0.45543995,0.68754415,0.52150069,0.37631395,0.48707954,0.48878009,0.83554377,0.20904941,0.95938413,0.73999279,0.39748490,0.65007180,0.71981424,0.60864923,0.41272929,0.47027439,0.37437965,0.52269124,0.48863522,0.24441950,0.65256181,0.19004525
0.43029740,0.33053977,0.53921255,0.52144082,0.40600188,0.02021715,0.30520785,0.27375825,0.44082456,0.09088992,0.78594551,0.08125677,0.38506776,0.55430894,0.95471773,0.62200360,0.48427957,0.68754415,0.52162533,0.35529082,0.42803522,0.46838025,0.83554377,0.21012352,0.95964959,0.72385503,0.36148440,0.44183820,0.72079932,0.61425521,0.40675375,0.43025915,0.47627171,0.52269124,0.48863522,0.24441950,0.84884017,0.43785822
0.65288104,0.63764205,0.64532650,0.54607828,0.54070785,0.11344066,0.30999845,0.27835200,0.64956033,0.09088992,0.75357432,0.22751896,0.51802608,0.54731707,0.96030321,0.64098656,0.44774938,0.68754415,0.52112676,0.39439383,0.52822290,0.48470012,0.85971117,0.21092911,0.83806743,0.70979084,0.36814203,0.70416467,0.72037715,0.64775761,0.42634797,0.43661077,0.36398883,0.52269124,0.48863522,0.24441950,0.80015294,0.16802413
0.55157993,0.41036932,0.57458387,0.54607828,0.44570044,0.10969674,0.30999845,0.27835200,0.51491999,0.09088992,0.67520906,0.21083424,0.42380465,0.55560976,0.94594055,0.67479562,0.48201764,0.68754415,0.52174997,0.32221444,0.45791829,0.48755610,0.89330976,0.20998926,0.72444916,0.69969347,0.42571816,0.52513164,0.72009569,0.65856914,0.39063369,0.42619411,0.30148883,0.52269124,0.48863522,0.24441950,0.73872037,0.33755656
0.44640644,0.29190341,0.50592190,0.53064089,0.46359844,0.28678398,0.29717200,0.28997990,0.44889722,0.09088992,0.53668735,0.42751896,0.42124776,0.45495935,0.96389388,0.67479562,0.44164216,0.68754415,0.52150069,0.31436580,0.40493720,0.58017136,0.83554377,0.20945220,0.70666313,0.68526866,0.47281470,0.40737195,0.72009569,0.68833422,0.40161201,0.36585366,0.39438586,0.52269124,0.48863522,0.24441950,0.56780525,0.48250377
0.52958488,0.33380682,0.52432778,0.51551536,0.53115328,0.08723325,0.27306444,0.28997990,0.38892893,0.09088992,0.47207985,0.19371614,0.48990028,0.60764228,0.96788350,0.73229874,0.38294504,0.68754415,0.52262246,0.26755431,0.40508156,0.43737250,0.83554377,0.20985499,0.53650119,0.64920664,0.51288374,0.47965534,0.72051787,0.74292579,0.34699833,0.27794715,0.24705335,0.52269124,0.48863522,0.24441950,0.54295182,0.30799397
0.46716233,0.30056818,0.49071703,0.50896616,0.47732472,0.37813553,0.26781023,0.27490669,0.40233530,0.09088992,0.60264365,0.50400867,0.39120430,0.44959350,0.95810892,0.75155882,0.39244515,0.68754415,0.52212389,0.26236861,0.40508156,0.58527132,0.83554377,0.21079484,0.50676931,0.62847097,0.46738996,0.36620393,0.71967352,0.75373732,0.38966092,0.30907012,0.37096774,0.52269124,0.48863522,0.24441950,0.57545246,0.50512821
0.38444857,0.26036932,0.45918694,0.49165757,0.43870273,0.24672407,0.24972956,0.26557565,0.34798904,0.09088992,0.58470461,0.37638137,0.37905906,0.48878049,0.93357271,0.75155882,0.35715901,0.68754415,0.52237318,0.28843728,0.29392233,0.54243166,0.81137636,0.21025779,0.50066366,0.60277678,0.46923930,0.38535184,0.72009569,0.74612920,0.36311840,0.27870935,0.35049628,0.52269124,0.48863522,0.24441950,0.60119806,0.43755656
0.27493804,0.22215909,0.41293214,0.45922345,0.39860046,0.28041932,0.23164890,0.26557565,0.26740666,0.09088992,0.61060156,0.40910076,0.35604705,0.51138211,0.92519449,0.75460718,0.33917666,0.68754415,0.52174997,0.27638402,0.29392233,0.50693594,0.77777778,0.20931794,0.34828776,0.58041832,0.46208852,0.30014361,0.72023642,0.73491725,0.22053919,0.23361280,0.34196650,0.52269124,0.48863522,0.24441950,0.64007137,0.50588235
0.26068773,0.20014205,0.40300896,0.44347419,0.35540304,0.55859229,0.22144954,0.25193798,0.26019893,0.09088992,0.59104397,0.73759480,0.36563539,0.47967480,0.90045881,0.71359291,0.30762271,0.68754415,0.52199925,0.31814996,0.15172513,0.54222766,0.77777778,0.21039205,0.34828776,0.57131266,0.45284182,0.29439923,0.72037715,0.71930059,0.39508060,0.19956809,0.38570099,0.52269124,0.48863522,0.24441950,0.60935509,0.55113122
0.27323420,0.23948864,0.41037132,0.41291127,0.38500875,0.20366904,0.20228713,0.25193798,0.27072221,0.09088992,0.51766927,0.30314193,0.34428535,0.51121951,0.86295631,0.71359291,0.27256277,0.68754415,0.52174997,0.32515767,0.07954381,0.47960016,0.77777778,0.20904941,0.34828776,0.56842770,0.39921095,0.33078028,0.72051787,0.69514148,0.38646470,0.20198171,0.37081266,0.52269124,0.48863522,0.24441950,0.57927606,0.43815988
0.27586741,0.21803977,0.42909731,0.39092468,0.34853990,0.14189442,0.19270592,0.23743899,0.28225458,0.09088992,0.54289183,0.22730228,0.30478139,0.72959350,0.83802115,0.66925315,0.28115811,0.68754415,0.52312103,0.28577435,0.03435831,0.30803754,0.67108753,0.20918367,0.57578975,0.57609088,0.49574652,0.32168502,0.72023642,0.69514148,0.35505837,0.21252541,0.36119727,0.52269124,0.48863522,0.24441950,0.62732603,0.39472097
0.24690211,0.21846591,0.41789373,0.37002963,0.34746333,0.50280794,0.20305981,0.23083549,0.30128298,0.09088992,0.61869436,0.69339112,0.31334697,0.44650407,0.81747457,0.66925315,0.30389052,0.68754415,0.52287174,0.34828311,0.03291468,0.57058344,0.71559092,0.20918367,0.76931245,0.58943383,0.43274565,0.29296314,0.72023642,0.64602242,0.44455253,0.22078252,0.47068859,0.52269124,0.48863522,0.24441950,0.66365027,0.52458522
0.33131970,0.29048295,0.47775288,0.35256510,0.33737048,0.25982778,0.19347860,0.23083549,0.36226034,0.09088992,0.58659293,0.35579632,0.31909997,0.52162602,0.76261720,0.61923237,0.28805700,0.68754415,0.49943911,0.34926419,0.00000000,0.48245614,0.77777778,0.20972073,0.77143616,0.59601515,0.37911478,0.39301101,0.72023642,0.63053924,0.35491940,0.21074695,0.39686725,0.50564804,0.48863522,0.24441950,0.56755034,0.36319759
0.30065056,0.26775568,0.50976312,0.35568377,0.28327278,0.30587795,0.21063205,0.22279644,0.35490846,0.09088992,0.47410305,0.47410618,0.31168499,0.54439024,0.74207062,0.58930303,0.29178919,0.57287497,0.50729154,0.31478626,0.03594630,0.48490412,0.83554377,0.21039205,0.77143616,0.62423368,0.41203304,0.39013882,0.72037715,0.58475707,0.26667593,0.23945630,0.20052730,0.50564804,0.48297808,0.24441950,0.50968646,0.32262443
0.23683395,0.19786932,0.42205506,0.25838141,0.32687391,0.53388244,0.21233194,0.22279644,0.26884821,0.09088992,0.51510656,0.74019502,0.25696753,0.46357724,0.77538400,0.57350700,0.33306944,0.66658818,0.51040758,0.37575333,0.04749531,0.56364749,0.83554377,0.21119764,0.77143616,0.64190408,0.39452595,0.30157970,0.72023642,0.55966364,0.25000000,0.24771341,0.28117246,0.51704320,0.49439337,0.24441950,0.48648993,0.54977376
0.21685254,0.20866477,0.39308579,0.23998129,0.35217333,0.45376264,0.19301499,0.22839506,0.26178463,0.09088992,0.32357702,0.54712893,0.30158527,0.46357724,0.81089168,0.56547042,0.29371183,0.59383094,0.51065686,0.35879467,0.13541216,0.53386373,0.77777778,0.21066058,0.77143616,0.64884602,0.33066206,0.28434658,0.72037715,0.59490123,0.38604780,0.20719004,0.30210918,0.51704320,0.49439337,0.24441950,0.41830232,0.53393665
0.25154895,0.17713068,0.42525608,0.22563543,0.34786704,0.15724448,0.18173389,0.21418318,0.26048724,0.09088992,0.30900998,0.24247021,0.31219637,0.58227642,0.82924397,0.60690037,0.27086632,0.56251472,0.51015829,0.37000701,0.21986430,0.40718074,0.77777778,0.21079484,0.77196708,0.64587090,0.35704599,0.31258976,0.72023642,0.63013881,0.29794330,0.17886179,0.42478288,0.51139516,0.48863522,0.24441950,0.35852664,0.39019608
0.24628253,0.18920455,0.41581306,0.28473413,0.33777419,0.17783602,0.18976974,0.21418318,0.29047139,0.09088992,0.42298354,0.25785482,0.31615955,0.55658537,0.82385797,0.60690037,0.28636055,0.56251472,0.51115543,0.40911002,0.27298975,0.41146471,0.77777778,0.21079484,0.77196708,0.65587811,0.31586734,0.29056965,0.72037715,0.62159637,0.37451362,0.18203760,0.30567618,0.51139516,0.48863522,0.24441950,0.45449911,0.45263952
0.26812268,0.20980114,0.45326504,0.29050366,0.32620105,0.29689255,0.20692320,0.21174275,0.34020470,0.09088992,0.50836256,0.48732394,0.30861672,0.44682927,0.80889687,0.62172648,0.30637865,0.68754415,0.51115543,0.43475823,0.34647033,0.56283150,0.83554377,0.20998926,0.77170162,0.66155788,0.31278511,0.32216371,0.72009569,0.61105179,0.38785436,0.19766260,0.35778536,0.51139516,0.48863522,0.24441950,0.45794035,0.43891403
0.21809170,0.17642045,0.40813060,0.29190706,0.32943076,0.17558967,0.20367795,0.21174275,0.23583682,0.09088992,0.48314001,0.27995666,0.29225262,0.60699187,0.81448235,0.61410558,0.29778331,0.68754415,0.51165399,0.38682551,0.39584236,0.38902489,0.83554377,0.21012352,0.77143616,0.66110710,0.31031932,0.25083772,0.72023642,0.60264282,0.37520845,0.19397866,0.33762407,0.51139516,0.48863522,0.24441950,0.55480500,0.45113122
0.22676580,0.15965909,0.37852113,0.29143926,0.31556991,0.21302883,0.20089631,0.21389607,0.23136803,0.09088992,0.51928783,0.26392199,0.31999489,0.66292683,0.79972073,0.61036442,0.28375933,0.74994113,0.51215256,0.39495445,0.42125018,0.32354141,0.77777778,0.21012352,0.77196708,0.65155067,0.30600419,0.24940163,0.72023642,0.61131874,0.37034464,0.16590447,0.28365385,0.51139516,0.48863522,0.24441950,0.54779505,0.50422323
0.30018587,0.24119318,0.46030730,0.30406986,0.34154219,0.24447772,0.21186834,0.21202986,0.33213205,0.09088992,0.57175614,0.37508126,0.32919969,0.47918699,0.79712747,0.61590689,0.28884868,0.74994113,0.51028294,0.40406447,0.49198787,0.52243982,0.80194518,0.20904941,0.77143616,0.64983772,0.26211318,0.32790809,0.72023642,0.61772557,0.27932185,0.20680894,0.35871588,0.51139516,0.48863522,0.24441950,0.56589345,0.42941176
0.24504337,0.18764205,0.39100512,0.31077499,0.29417306,0.29127668,0.19935095,0.21202986,0.25616261,0.09088992,0.54235231,0.37898158,0.33073383,0.54829268,0.80011969,0.61590689,0.29947976,0.74994113,0.50953509,0.44274702,0.50960012,0.45002040,0.83554377,0.21066058,0.77143616,0.65218175,0.26075700,0.27525132,0.72009569,0.62213027,0.41481379,0.20680894,0.36864144,0.51139516,0.48863522,0.24441950,0.56525618,0.50708899
0.23203222,0.20752841,0.40348912,0.32480898,0.34356076,0.15387495,0.19193324,0.20485214,0.25717169,0.09088992,0.52185055,0.26348862,0.33533623,0.47382114,0.78436066,0.64542053,0.27052703,0.74994113,0.50978437,0.50805886,0.52446947,0.50244798,0.77777778,0.20985499,0.77143616,0.64451857,0.21390704,0.28674007,0.71981424,0.65750133,0.39772096,0.17619411,0.30924318,0.51139516,0.48863522,0.24441950,0.55952077,0.44962293
0.22955390,0.13920455,0.36955826,0.32480898,0.34154219,0.19393486,0.18235203,0.20485214,0.22286291,0.09088992,0.52738063,0.26110509,0.31564817,0.61382114,0.78835029,0.66966884,0.26713413,0.74994113,0.51065686,0.34870357,0.52591309,0.38800490,0.77777778,0.20851235,0.77143616,0.63054454,0.29909999,0.25993298,0.47466929,0.66924720,0.34171762,0.15497967,0.31668734,0.51139516,0.48863522,0.24441950,0.54804996,0.48914027
0.26316605,0.18394886,0.38044174,0.32309372,0.38137532,0.45039311,0.18467007,0.19480333,0.28585844,0.09088992,0.59549501,0.57139762,0.34275121,0.42081301,0.74027528,0.68172371,0.26690794,0.68754415,0.51078150,0.35136650,0.53803956,0.53427173,0.77777778,0.20972073,0.71967083,0.62270105,0.29527802,0.28051699,0.47481002,0.66564335,0.37145636,0.14621443,0.29652605,0.51139516,0.48863522,0.24441950,0.58055060,0.52895928
0.24210037,0.19346591,0.35739437,0.31872758,0.36912932,0.25121677,0.17663421,0.18561585,0.20974485,0.09088992,0.61019692,0.32286024,0.37624648,0.54097561,0.73668462,0.70333934,0.26758652,0.68754415,0.51103079,0.33608970,0.50714595,0.41962464,0.77777778,0.21052632,0.34881869,0.60394879,0.36000493,0.23360460,0.38784126,0.69660972,0.33407449,0.16717480,0.32165012,0.51139516,0.48863522,0.24441950,0.62184553,0.49306184
0.25387237,0.19048295,0.41085147,0.30531732,0.34557933,0.26544365,0.18652449,0.18561585,0.26192879,0.09088992,0.54370111,0.36424702,0.37509588,0.55495935,0.71334530,0.69862824,0.25209229,0.74994113,0.49943911,0.33889278,0.50180453,0.42370461,0.77777778,0.21092911,0.34881869,0.60665344,0.41943040,0.28721876,0.72051787,0.70248265,0.35769872,0.14316565,0.28117246,0.50951249,0.48237196,0.24441950,0.55505990,0.42262443
0.24643742,0.23906250,0.33226633,0.28972400,0.37141704,0.47959566,0.17647968,0.18403675,0.27346115,0.09088992,0.55880766,0.60476706,0.34888775,0.42308943,0.71414323,0.68726618,0.25627686,0.74994113,0.49881590,0.35150666,0.49415331,0.52570379,0.67108753,0.21066058,0.34802230,0.61242337,0.39834792,0.29966491,0.72009569,0.67992525,0.33560311,0.16628557,0.16795906,0.50564804,0.46974442,0.24441950,0.62388478,0.57179487
0.23513011,0.23437500,0.33770807,0.28223920,0.40384874,0.18195432,0.15453562,0.18403675,0.23583682,0.09088992,0.53007823,0.26457205,0.37944260,0.42000000,0.69379613,0.67327144,0.25627686,0.74994113,0.48759816,0.33805186,0.48765699,0.52611179,0.67108753,0.20958647,0.34802230,0.60719437,0.40932068,0.26567736,0.72023642,0.67992525,0.38646470,0.19296240,0.14733251,0.49524376,0.45459137,0.24441950,0.55212847,0.55294118
0.24628253,0.21590909,0.30025608,0.25947295,0.40721303,0.47847248,0.13089167,0.16767155,0.22632262,0.09088992,0.55368222,0.66803900,0.38059320,0.38455285,0.67105526,0.68449494,0.22076453,0.68754415,0.48834601,0.35220743,0.48765699,0.57221542,0.77777778,0.20904941,0.34802230,0.59322034,0.39206017,0.24748684,0.72009569,0.71075814,0.38479711,0.19677337,0.32242556,0.49435196,0.45459137,0.24441950,0.56653072,0.57707391
0.22320322,0.21818182,0.29465429,0.24559489,0.36643790,0.28191689,0.11404729,0.14814815,0.22632262,0.09088992,0.53345023,0.37031419,0.36512401,0.44845528,0.63455017,0.68449494,0.21205610,0.68754415,0.48797208,0.38878767,0.43698571,0.47368421,0.73327439,0.21012352,0.34828776,0.58708979,0.37405992,0.23168980,0.72023642,0.70061399,0.33838243,0.19651931,0.30381514,0.48860484,0.45459137,0.24441950,0.56716798,0.55535445
0.19594176,0.19715909,0.28633163,0.22501169,0.38137532,0.40321977,0.10601144,0.14814815,0.19374369,0.09088992,0.49946048,0.54972914,0.36231143,0.36959350,0.61879114,0.68089234,0.19984166,0.68754415,0.48772280,0.40322355,0.41157788,0.55263158,0.67108753,0.20918367,0.34828776,0.59015507,0.36259401,0.22690282,0.72037715,0.70061399,0.36381323,0.17543191,0.24860422,0.48860484,0.45459137,0.24441950,0.54002039,0.62895928
0.22506196,0.23465909,0.27368758,0.22407610,0.40425246,0.43991015,0.09395766,0.13838645,0.21363702,0.09088992,0.51146480,0.56229686,0.37164408,0.37317073,0.58368243,0.67618124,0.18242479,0.68754415,0.48822136,0.49908900,0.40204995,0.52345981,0.67108753,0.21173469,0.34828776,0.59123693,0.32363457,0.24078506,0.72023642,0.68005873,0.35936631,0.19563008,0.30970844,0.48860484,0.45459137,0.24441950,0.51096100,0.60060332
0.22149938,0.20099432,0.34058899,0.22968969,0.36280447,0.19880195,0.09194869,0.13838645,0.20296958,0.09088992,0.46074993,0.29772481,0.36819228,0.46813008,0.56253740,0.66218650,0.18785343,0.68754415,0.48834601,0.39495445,0.42327126,0.41615667,0.67108753,0.16890440,0.34828776,0.60052290,0.32437431,0.23599809,0.72037715,0.68432995,0.37826570,0.18419715,0.32211538,0.48860484,0.45459137,0.21661055,0.48929391,0.45113122
0.23977695,0.20568182,0.28072983,0.22781849,0.35809447,0.39086484,0.09225777,0.12618432,0.22401615,0.09088992,0.47976801,0.45547129,0.34620302,0.50926829,0.63335328,0.65068588,0.20346076,0.68754415,0.48884457,0.34730203,0.42904576,0.37311302,0.67108753,0.18609023,0.34828776,0.61440678,0.31438787,0.26711345,0.72051787,0.65349706,0.36909394,0.17708333,0.19711538,0.48860484,0.45459137,0.21473999,0.50535305,0.60090498
0.25139405,0.24062500,0.27448784,0.22984563,0.36388104,0.49307376,0.09163962,0.12173414,0.23569266,0.09088992,0.53358511,0.61148429,0.34748146,0.32617886,0.55395970,0.65068588,0.20572269,0.68754415,0.48884457,0.46208830,0.44189404,0.55915953,0.67108753,0.18541890,0.34802230,0.61792283,0.26531870,0.26424126,0.72079932,0.65349706,0.36381323,0.19588415,0.26457816,0.48860484,0.45459137,0.21473999,0.52574560,0.63544495
0.24659232,0.23394886,0.25688220,0.24434742,0.42349616,0.50804942,0.07618606,0.12173414,0.23756667,0.09088992,0.58322093,0.66240520,0.39836359,0.36959350,0.53500898,0.66523486,0.20560959,0.68754415,0.48809672,0.45928521,0.43842933,0.48878009,0.67108753,0.18541890,0.53862490,0.60448972,0.26864752,0.23695548,0.71981424,0.68566471,0.33879933,0.19778963,0.20316377,0.48860484,0.45459137,0.21473999,0.61113943,0.61870287
